batch_size,query_length,prefix_length,context_length,attention_pairs,block_m,block_n,num_warps,num_stages,sdpa_median_ms,triton_median_ms,speedup_vs_sdpa,speedup_vs_production,max_abs_error,status,error
4,128,2048,2176,1081600,128,64,8,2,0.7314879894256592,0.1502079963684082,4.869833877762223,0.9924371704459237,0.0001220703125,ok,
4,128,8192,8320,4227328,32,16,4,2,2.366863965988159,0.8843839764595032,2.676285447259616,0.5747186807266264,6.103515625e-05,ok,
4,128,8192,8320,4227328,32,32,2,2,2.366863965988159,0.6899359822273254,3.4305559167202655,0.7366944257142746,6.103515625e-05,ok,
4,128,8192,8320,4227328,32,32,4,2,2.366863965988159,0.555903971195221,4.257684939539621,0.9143161742733438,6.103515625e-05,ok,
4,128,8192,8320,4227328,64,32,4,2,2.366863965988159,0.5082719922065735,4.656687762221238,1.0,6.103515625e-05,ok,
4,128,8192,8320,4227328,64,64,4,2,2.366863965988159,0.4037120044231415,5.8627534976824345,1.2589964792670367,6.103515625e-05,ok,
4,128,8192,8320,4227328,128,64,8,2,2.366863965988159,0.45343999564647675,5.2197953173797185,1.1209244819304522,6.103515625e-05,ok,
4,128,16384,16512,8421632,32,16,4,2,4.541440010070801,1.789184033870697,2.5382743888262347,0.5350550863167376,3.0517578125e-05,ok,
4,128,16384,16512,8421632,32,32,2,2,4.541440010070801,1.3191360235214233,3.442738223422526,0.7257113751800042,3.0517578125e-05,ok,
4,128,16384,16512,8421632,32,32,4,2,4.541440010070801,1.0819680094718933,4.1973884350679365,0.8847877287485393,3.0517578125e-05,ok,
4,128,16384,16512,8421632,64,32,4,2,4.541440010070801,0.9573120176792145,4.7439496488098944,1.0,3.0517578125e-05,ok,
4,128,16384,16512,8421632,64,64,4,2,4.541440010070801,0.7442879974842072,6.101724097958686,1.2862118170856671,3.0517578125e-05,ok,
4,128,16384,16512,8421632,128,64,8,2,4.541440010070801,0.8381119966506958,5.418655296928723,1.1422244538974167,3.0517578125e-05,ok,
4,256,0,256,131584,32,16,4,2,0.45956800878047943,0.07254400104284286,6.335024291106701,0.8288486817544071,0.0009765625,ok,
4,256,0,256,131584,32,32,2,2,0.45956800878047943,0.06576000154018402,6.9885644467275565,0.9143552041556473,0.0009765625,ok,
4,256,0,256,131584,32,32,4,2,0.45956800878047943,0.06388800218701363,7.193338233291866,0.9411469693095635,0.0009765625,ok,
4,256,0,256,131584,64,32,4,2,0.45956800878047943,0.060127999633550644,7.643161448598175,1.0,0.0009765625,ok,
4,256,0,256,131584,64,64,4,2,0.45956800878047943,0.059616001322865486,7.708802982131811,1.0085882699161974,0.0009765625,ok,
4,256,0,256,131584,128,64,8,2,0.45956800878047943,0.0602400004863739,7.628950947376441,0.9981407561102429,0.0009765625,ok,
4,256,2048,2304,2228736,32,16,4,2,0.7732000052928925,0.3102400004863739,2.492264066789325,0.5443011992303116,0.0001220703125,ok,
4,256,2048,2304,2228736,32,32,2,2,0.7732000052928925,0.2287359982728958,3.3803162210192133,0.7382484855421876,0.0001220703125,ok,
4,256,2048,2304,2228736,32,32,4,2,0.7732000052928925,0.21224000304937363,3.6430455813413367,0.7956276003005086,0.0001220703125,ok,
4,256,2048,2304,2228736,64,32,4,2,0.7732000052928925,0.16886400431394577,4.578832584446993,1.0,0.0001220703125,ok,
4,256,2048,2304,2228736,64,64,4,2,0.7732000052928925,0.15697599947452545,4.925593771539385,1.0757313530680819,0.0001220703125,ok,
4,256,2048,2304,2228736,128,64,8,2,0.7732000052928925,0.15619199723005295,4.950317679554717,1.081130962588489,0.0001220703125,ok,
4,256,8192,8448,8520192,32,16,4,2,2.4498080015182495,1.0816320180892944,2.264918161211464,0.4877074569838143,6.103515625e-05,ok,
4,256,8192,8448,8520192,32,32,2,2,2.4498080015182495,0.7224000096321106,3.3912070443712183,0.7302325496967333,6.103515625e-05,ok,
4,256,8192,8448,8520192,32,32,4,2,2.4498080015182495,0.6771200001239777,3.6179820431676815,0.7790642734493358,6.103515625e-05,ok,
4,256,8192,8448,8520192,64,32,4,2,2.4498080015182495,0.5275200009346008,4.644009700443498,1.0,6.103515625e-05,ok,
4,256,8192,8448,8520192,64,64,4,2,2.4498080015182495,0.4551199972629547,5.382773809657113,1.1590789332638696,6.103515625e-05,ok,
4,256,8192,8448,8520192,128,64,8,2,2.4498080015182495,0.45929600298404694,5.333832616878533,1.1485403694073157,6.103515625e-05,ok,
4,256,16384,16640,16908800,32,16,4,2,4.631183862686157,2.101631999015808,2.203613127728801,0.4670427436732431,6.103515625e-05,ok,
4,256,16384,16640,16908800,32,32,2,2,4.631183862686157,1.3756479620933533,3.366547249224129,0.7135197391040196,6.103515625e-05,ok,
4,256,16384,16640,16908800,32,32,4,2,4.631183862686157,1.2902400493621826,3.589397077679876,0.7607514396232283,6.103515625e-05,ok,
4,256,16384,16640,16908800,64,32,4,2,4.631183862686157,0.9815519750118256,4.718225810335068,1.0,6.103515625e-05,ok,
4,256,16384,16640,16908800,64,64,4,2,4.631183862686157,0.8415680229663849,5.503041627415949,1.1663370615627966,6.103515625e-05,ok,
4,256,16384,16640,16908800,128,64,8,2,4.631183862686157,0.8462399840354919,5.472660179209781,1.159897893657857,6.103515625e-05,ok,
4,384,0,384,295680,32,16,4,2,0.4676159918308258,0.10212799906730652,4.578724699410274,0.7043709932191312,0.0009765625,ok,
4,384,0,384,295680,32,32,2,2,0.4676159918308258,0.08105599880218506,5.769048543489419,0.8874852102443279,0.0009765625,ok,
4,384,0,384,295680,32,32,4,2,0.4676159918308258,0.08270399644970894,5.654091844463358,0.8698007741653017,0.0009765625,ok,
4,384,0,384,295680,64,32,4,2,0.4676159918308258,0.0719360001385212,6.500444713778587,1.0,0.0009765625,ok,
4,384,0,384,295680,64,64,4,2,0.4676159918308258,0.07049600034952164,6.633227268389261,1.0204266877817179,0.00048828125,ok,
4,384,0,384,295680,128,64,8,2,0.4676159918308258,0.07476800307631493,6.254226040429821,0.9621227955639909,0.00048828125,ok,
4,384,2048,2432,3441408,32,16,4,2,0.8128000199794769,0.5729759931564331,1.4185585952770754,0.3628494143624293,0.0001220703125,ok,
4,384,2048,2432,3441408,32,32,2,2,0.8128000199794769,0.39472000300884247,2.059181226651107,0.5267126114099813,0.0001220703125,ok,
4,384,2048,2432,3441408,32,32,4,2,0.8128000199794769,0.3633440136909485,2.2369985175284177,0.5721960338594738,0.0001220703125,ok,
4,384,2048,2432,3441408,64,32,4,2,0.8128000199794769,0.20790400356054306,3.9094967199262425,1.0,0.0001220703125,ok,
4,384,2048,2432,3441408,64,64,4,2,0.8128000199794769,0.24508800357580185,3.316359871233317,0.8482830678256418,0.0001220703125,ok,
4,384,2048,2432,3441408,128,64,8,2,0.8128000199794769,0.2656800001859665,3.0593195551435786,0.7825353937632403,0.0001220703125,ok,
4,384,8192,8576,12878592,32,16,4,2,2.5075680017471313,2.1506400108337402,1.1659636150705763,0.29164156164035493,6.103515625e-05,ok,
4,384,8192,8576,12878592,32,32,2,2,2.5075680017471313,1.4516159892082214,1.7274320621908243,0.4320812225469454,6.103515625e-05,ok,
4,384,8192,8576,12878592,32,32,4,2,2.5075680017471313,1.3303200006484985,1.8849359556533414,0.47147754749235476,6.103515625e-05,ok,
4,384,8192,8576,12878592,64,32,4,2,2.5075680017471313,0.6272160112857819,3.9979336570293555,1.0,6.103515625e-05,ok,
4,384,8192,8576,12878592,64,64,4,2,2.5075680017471313,0.800815999507904,3.13126611267509,0.7832211290373842,6.103515625e-05,ok,
4,384,8192,8576,12878592,128,64,8,2,2.5075680017471313,0.8605760037899017,2.9138251481612554,0.7288327916692741,6.103515625e-05,ok,
4,384,16384,16768,25461504,32,16,4,2,4.686367988586426,4.153119802474976,1.1283970151291256,0.28134993320970525,3.0517578125e-05,ok,
4,384,16384,16768,25461504,32,32,2,2,4.686367988586426,2.7888160943984985,1.680414853456731,0.4189878211708543,3.0517578125e-05,ok,
4,384,16384,16768,25461504,32,32,4,2,4.686367988586426,2.587664008140564,1.8110419180556374,0.4515578434303306,3.0517578125e-05,ok,
4,384,16384,16768,25461504,64,32,4,2,4.686367988586426,1.1684799790382385,4.010653218417758,1.0,3.0517578125e-05,ok,
4,384,16384,16768,25461504,64,64,4,2,4.686367988586426,1.5473120212554932,3.028715555886326,0.755167647498874,3.0517578125e-05,ok,
4,384,16384,16768,25461504,128,64,8,2,4.686367988586426,1.6618880033493042,2.81990602203139,0.7031039255854363,3.0517578125e-05,ok,
4,512,0,512,525312,32,16,4,2,0.4734080135822296,0.13080000132322311,3.6193272843505513,0.5973088537333133,0.0009765625,ok,
4,512,0,512,525312,32,32,2,2,0.4734080135822296,0.10065599903464317,4.703227012026327,0.7761882014781915,0.0009765625,ok,
4,512,0,512,525312,32,32,4,2,0.4734080135822296,0.09955199807882309,4.755384349065456,0.7847958892480513,0.0009765625,ok,
4,512,0,512,525312,64,32,4,2,0.4734080135822296,0.07812799885869026,6.05938998179744,1.0,0.0009765625,ok,
4,512,0,512,525312,64,64,4,2,0.4734080135822296,0.0814720019698143,5.810683451201177,0.9589551866865502,0.00048828125,ok,
4,512,0,512,525312,128,64,8,2,0.4734080135822296,0.0872960016131401,5.423020583235631,0.8949779762528111,0.00048828125,ok,
4,512,2048,2560,4719616,32,16,4,2,0.8550240099430084,0.6067840158939362,1.4091076685389547,0.3548148840490655,0.0001220703125,ok,
4,512,2048,2560,4719616,32,32,2,2,0.8550240099430084,0.42897599935531616,1.9931744694994027,0.501883556576101,0.0001220703125,ok,
4,512,2048,2560,4719616,32,32,4,2,0.8550240099430084,0.39846399426460266,2.1457999273460677,0.540314817251128,0.0001220703125,ok,
4,512,2048,2560,4719616,64,32,4,2,0.8550240099430084,0.21529600024223328,3.9713882700143337,1.0,0.0001220703125,ok,
4,512,2048,2560,4719616,64,64,4,2,0.8550240099430084,0.2513600140810013,3.401591192095793,0.8565244596654649,0.0001220703125,ok,
4,512,2048,2560,4719616,128,64,8,2,0.8550240099430084,0.27984000742435455,3.0554030419475877,0.7693538969778344,0.0001220703125,ok,
4,512,8192,8704,17302528,32,16,4,2,2.5512479543685913,2.176624059677124,1.1721123558411084,0.2992303566172802,6.103515625e-05,ok,
4,512,8192,8704,17302528,32,32,2,2,2.5512479543685913,1.4888960123062134,1.7135165473489693,0.4374462609985056,6.103515625e-05,ok,
4,512,8192,8704,17302528,32,32,4,2,2.5512479543685913,1.343392014503479,1.8991090663223413,0.48482645911786554,6.103515625e-05,ok,
4,512,8192,8704,17302528,64,32,4,2,2.5512479543685913,0.651311993598938,3.917090395144155,1.0,6.103515625e-05,ok,
4,512,8192,8704,17302528,64,64,4,2,2.5512479543685913,0.8255200088024139,3.0904737948989265,0.7889717834263031,6.103515625e-05,ok,
4,512,8192,8704,17302528,128,64,8,2,2.5512479543685913,0.8757759928703308,2.9131284428189783,0.7436970171610683,6.103515625e-05,ok,
4,512,16384,16896,34079744,32,16,4,2,4.777295827865601,4.167743921279907,1.1462546447427848,0.27987516006861246,6.103515625e-05,ok,
4,512,16384,16896,34079744,32,32,2,2,4.777295827865601,2.86081600189209,1.6699067065851096,0.40773261765934404,6.103515625e-05,ok,
4,512,16384,16896,34079744,32,32,4,2,4.777295827865601,2.5531359910964966,1.8711482053934358,0.4568687297350917,6.103515625e-05,ok,
4,512,16384,16896,34079744,64,32,4,2,4.777295827865601,1.1664479970932007,4.095592636594745,1.0,6.103515625e-05,ok,
4,512,16384,16896,34079744,64,64,4,2,4.777295827865601,1.5328799486160278,3.1165492328207556,0.7609519572268768,6.103515625e-05,ok,
4,512,16384,16896,34079744,128,64,8,2,4.777295827865601,1.6497119665145874,2.895836318602201,0.7070616087956264,6.103515625e-05,ok,
4,768,0,768,1181184,32,16,4,2,0.5194559991359711,0.2168480008840561,2.3954843808484676,0.5019552929433126,0.0009765625,ok,
4,768,0,768,1181184,32,32,2,2,0.5194559991359711,0.14788799732923508,3.512496000466719,0.7360164703941838,0.0009765625,ok,
4,768,0,768,1181184,32,32,4,2,0.5194559991359711,0.15276799350976944,3.400293393934981,0.7125052788034903,0.0009765625,ok,
4,768,0,768,1181184,64,32,4,2,0.5194559991359711,0.10884800180792809,4.772306248235931,1.0,0.0009765625,ok,
4,768,0,768,1181184,64,64,4,2,0.5194559991359711,0.11044799908995628,4.703172564610167,0.9855135693248273,0.0009765625,ok,
4,768,0,768,1181184,128,64,8,2,0.5194559991359711,0.11982399970293045,4.335158235610684,0.9083990025185753,0.0009765625,ok,
4,768,2048,2816,7472640,32,16,4,2,1.254207968711853,0.924127995967865,1.357179929819447,0.3754804555769869,0.0001220703125,ok,
4,768,2048,2816,7472640,32,32,2,2,1.254207968711853,0.6102400124073029,2.055269964622929,0.5686156166139154,0.0001220703125,ok,
4,768,2048,2816,7472640,32,32,4,2,1.254207968711853,0.5994080007076263,2.0924111243613828,0.5788911735042295,0.0001220703125,ok,
4,768,2048,2816,7472640,64,32,4,2,1.254207968711853,0.34699200093746185,3.614515508494094,1.0,0.0001220703125,ok,
4,768,2048,2816,7472640,64,64,4,2,1.254207968711853,0.37409600615501404,3.3526366175428968,0.9275479963121522,0.0001220703125,ok,
4,768,2048,2816,7472640,128,64,8,2,1.254207968711853,0.39532800018787384,3.172575603336493,0.8777319106477633,0.0001220703125,ok,
4,768,8192,8960,26347008,32,16,4,2,3.558240056037903,3.21452796459198,1.1069245921117847,0.34114618669877694,6.103515625e-05,ok,
4,768,8192,8960,26347008,32,32,2,2,3.558240056037903,2.1868159770965576,1.6271328238429048,0.5014706169346385,6.103515625e-05,ok,
4,768,8192,8960,26347008,32,32,4,2,3.558240056037903,1.9953920245170593,1.7832285647724269,0.54957820001438,6.103515625e-05,ok,
4,768,8192,8960,26347008,64,32,4,2,3.558240056037903,1.096623957157135,3.2447221609695722,1.0,6.103515625e-05,ok,
4,768,8192,8960,26347008,64,64,4,2,3.558240056037903,1.2244160175323486,2.9060711433758217,0.8956301955010668,6.103515625e-05,ok,
4,768,8192,8960,26347008,128,64,8,2,3.558240056037903,1.283951997756958,2.771318602450938,0.854100432939018,6.103515625e-05,ok,
4,768,16384,17152,51512832,32,16,4,2,6.5835840702056885,6.156575918197632,1.0693580583885767,0.33499660819723037,3.0517578125e-05,ok,
4,768,16384,17152,51512832,32,32,2,2,6.5835840702056885,4.196127891540527,1.5689664949150663,0.49150838678269504,3.0517578125e-05,ok,
4,768,16384,17152,51512832,32,32,4,2,6.5835840702056885,3.8000160455703735,1.7325148081624766,0.5427429847589998,3.0517578125e-05,ok,
4,768,16384,17152,51512832,64,32,4,2,6.5835840702056885,2.062432050704956,3.1921459269193213,1.0,3.0517578125e-05,ok,
4,768,16384,17152,51512832,64,64,4,2,6.5835840702056885,2.318303942680359,2.839827836635575,0.8896297041708988,3.0517578125e-05,ok,
4,768,16384,17152,51512832,128,64,8,2,6.5835840702056885,2.4451839923858643,2.6924698062421966,0.8434670180760337,3.0517578125e-05,ok,
4,1024,0,1024,2099200,32,16,4,2,0.6123679876327515,0.3296160101890564,1.8578223408551007,0.430027663457708,0.0009765625,ok,
4,1024,0,1024,2099200,32,32,2,2,0.6123679876327515,0.2061759978532791,2.970122584630489,0.6874903198029927,0.00048828125,ok,
4,1024,0,1024,2099200,32,32,4,2,0.6123679876327515,0.22331199795007706,2.742208180725026,0.6347352762100129,0.00048828125,ok,
4,1024,0,1024,2099200,64,32,4,2,0.6123679876327515,0.141744002699852,4.320239135122088,1.0,0.00048828125,ok,
4,1024,0,1024,2099200,64,64,4,2,0.6123679876327515,0.14556800574064255,4.20674848512937,0.973730470364458,0.00048828125,ok,
4,1024,0,1024,2099200,128,64,8,2,0.6123679876327515,0.1562879979610443,3.9182022651885764,0.9069410610479668,0.00048828125,ok,
4,1024,2048,3072,10487808,32,16,4,2,1.3459200263023376,1.271776020526886,1.0582995783681584,0.3257303171258415,0.0001220703125,ok,
4,1024,2048,3072,10487808,32,32,2,2,1.3459200263023376,0.7003680169582367,1.9217325658984161,0.5914833294050399,0.0001220703125,ok,
4,1024,2048,3072,10487808,32,32,4,2,1.3459200263023376,0.8156479895114899,1.650123636188253,0.5078857691139173,0.0001220703125,ok,
4,1024,2048,3072,10487808,64,32,4,2,1.3459200263023376,0.4142560064792633,3.2490054585840054,1.0,0.0001220703125,ok,
4,1024,2048,3072,10487808,64,64,4,2,1.3459200263023376,0.43783999979496,3.0739996960822,0.9461355898804562,0.0001220703125,ok,
4,1024,2048,3072,10487808,128,64,8,2,1.3459200263023376,0.4453120082616806,3.0224202386912253,0.9302601295131306,0.0001220703125,ok,
4,1024,8192,9216,35653632,32,16,4,2,3.5948480367660522,4.329775810241699,0.8302619337155424,0.2838613486181689,6.103515625e-05,ok,
4,1024,8192,9216,35653632,32,32,2,2,3.5948480367660522,2.2895519733428955,1.5701098200087327,0.5368107014033107,6.103515625e-05,ok,
4,1024,8192,9216,35653632,32,32,4,2,3.5948480367660522,2.628592014312744,1.3675945210181046,0.46757199063882693,6.103515625e-05,ok,
4,1024,8192,9216,35653632,64,32,4,2,3.5948480367660522,1.2290560007095337,2.9248854687587444,1.0,6.103515625e-05,ok,
4,1024,8192,9216,35653632,64,64,4,2,3.5948480367660522,1.3079040050506592,2.7485564864730363,0.939714226704221,6.103515625e-05,ok,
4,1024,8192,9216,35653632,128,64,8,2,3.5948480367660522,1.3053279519081116,2.753980738335642,0.9415687444009112,6.103515625e-05,ok,
4,1024,16384,17408,69208064,32,16,4,2,6.598016023635864,8.2434401512146,0.8003959393899043,0.28031596598446284,3.0517578125e-05,ok,
4,1024,16384,17408,69208064,32,32,2,2,6.598016023635864,4.3381757736206055,1.5209194758213347,0.5326588892672459,3.0517578125e-05,ok,
4,1024,16384,17408,69208064,32,32,4,2,6.598016023635864,5.090975999832153,1.2960218283986011,0.45389486988330174,3.0517578125e-05,ok,
4,1024,16384,17408,69208064,64,32,4,2,6.598016023635864,2.310767889022827,2.8553348239688496,1.0,3.0517578125e-05,ok,
4,1024,16384,17408,69208064,64,64,4,2,6.598016023635864,2.469744086265564,2.671538342910886,0.9356304978613713,3.0517578125e-05,ok,
4,1024,16384,17408,69208064,128,64,8,2,6.598016023635864,2.46943998336792,2.6718673335147143,0.9357457174850269,3.0517578125e-05,ok,
4,1536,0,1536,4721664,32,16,4,2,1.1363999843597412,0.6455999910831451,1.7602230484129409,0.3747707526946844,0.0009765625,ok,
4,1536,0,1536,4721664,32,32,2,2,1.1363999843597412,0.38388799130916595,2.960238429142568,0.6302671614519316,0.00048828125,ok,
4,1536,0,1536,4721664,32,32,4,2,1.1363999843597412,0.4207039922475815,2.7011865950893506,0.5751121906528633,0.00048828125,ok,
4,1536,0,1536,4721664,64,32,4,2,1.1363999843597412,0.24195199459791183,4.69679940538729,1.0,0.00048828125,ok,
4,1536,0,1536,4721664,64,64,4,2,1.1363999843597412,0.25577598810195923,4.4429502268474925,0.9459527315029401,0.00048828125,ok,
4,1536,0,1536,4721664,128,64,8,2,1.1363999843597412,0.26606398820877075,4.27115293584207,0.9093752079220164,0.00048828125,ok,
4,1536,2048,3584,17304576,32,16,4,2,2.2951040267944336,2.065168023109436,1.1113400949036547,0.31501552625176166,0.0001220703125,ok,
4,1536,2048,3584,17304576,32,32,2,2,2.2951040267944336,1.1728959679603577,1.9567839684755444,0.5546612908299445,0.0001220703125,ok,
4,1536,2048,3584,17304576,32,32,4,2,2.2951040267944336,1.3168160319328308,1.7429192621733696,0.49404015126033457,0.0001220703125,ok,
4,1536,2048,3584,17304576,64,32,4,2,2.2951040267944336,0.6505599915981293,3.5278899047517656,1.0,0.0001220703125,ok,
4,1536,2048,3584,17304576,64,64,4,2,2.2951040267944336,0.7079840004444122,3.2417456119824206,0.9188908099473476,0.0001220703125,ok,
4,1536,2048,3584,17304576,128,64,8,2,2.2951040267944336,0.7413440048694611,3.0958691399933356,0.8775413132432124,0.0001220703125,ok,
4,1536,8192,9728,55053312,32,16,4,2,6.016687870025635,6.552880048751831,0.918174577477833,0.28432323485613176,6.103515625e-05,ok,
4,1536,8192,9728,55053312,32,32,2,2,6.016687870025635,3.8059200048446655,1.5808760726360036,0.489536314666017,6.103515625e-05,ok,
4,1536,8192,9728,55053312,32,32,4,2,6.016687870025635,4.039184093475342,1.4895800069485903,0.46126544618130344,6.103515625e-05,ok,
4,1536,8192,9728,55053312,64,32,4,2,6.016687870025635,1.8631360530853271,3.2293336066692953,1.0,6.103515625e-05,ok,
4,1536,8192,9728,55053312,64,64,4,2,6.016687870025635,2.1225119829177856,2.834701485055733,0.8777976605456436,6.103515625e-05,ok,
4,1536,8192,9728,55053312,128,64,8,2,6.016687870025635,2.206719994544983,2.726529820230433,0.8443010702268543,6.103515625e-05,ok,
4,1536,16384,17920,105384960,32,16,4,2,11.510575771331787,12.43336009979248,0.9257815810807173,0.2806192268151982,3.0517578125e-05,ok,
4,1536,16384,17920,105384960,32,32,2,2,11.510575771331787,7.231567859649658,1.5917123360700138,0.4824735058335927,3.0517578125e-05,ok,
4,1536,16384,17920,105384960,32,32,4,2,11.510575771331787,7.6297760009765625,1.5086387555622218,0.45729257287135644,3.0517578125e-05,ok,
4,1536,16384,17920,105384960,64,32,4,2,11.510575771331787,3.489039897918701,3.29906682299567,1.0,3.0517578125e-05,ok,
4,1536,16384,17920,105384960,64,64,4,2,11.510575771331787,3.995456099510193,2.880916592411785,0.8732519669898078,3.0517578125e-05,ok,
4,1536,16384,17920,105384960,128,64,8,2,11.510575771331787,4.150863885879517,2.773055462138537,0.840557530635437,3.0517578125e-05,ok,
4,2048,0,2048,8392704,32,16,4,2,1.531167984008789,1.0644639730453491,1.438440400785229,0.3438199902322347,0.0009765625,ok,
4,2048,0,2048,8392704,32,32,2,2,1.531167984008789,0.600240021944046,2.55092617624808,0.609729407295561,0.0009765625,ok,
4,2048,0,2048,8392704,32,32,4,2,1.531167984008789,0.6827200055122375,2.242746618886567,0.5360674798747458,0.0009765625,ok,
4,2048,0,2048,8392704,64,32,4,2,1.531167984008789,0.3659839928150177,4.183702058200944,1.0,0.0009765625,ok,
4,2048,0,2048,8392704,64,64,4,2,1.531167984008789,0.38728000223636627,3.9536458767997025,0.9450113372795554,0.0009765625,ok,
4,2048,0,2048,8392704,128,64,8,2,1.531167984008789,0.39720000326633453,3.854904258351919,0.921409843417384,0.0009765625,ok,
4,2048,2048,4096,25169920,32,16,4,2,2.997119903564453,2.974496006965637,1.00760595964689,0.30692392489367837,0.0001220703125,ok,
4,2048,2048,4096,25169920,32,32,2,2,2.997119903564453,1.596992015838623,1.8767281701095955,0.571664717158311,0.0001220703125,ok,
4,2048,2048,4096,25169920,32,32,4,2,2.997119903564453,1.8832799792289734,1.5914361840088656,0.48476275386957196,0.0001220703125,ok,
4,2048,2048,4096,25169920,64,32,4,2,2.997119903564453,0.9129439890384674,3.282917615483821,1.0,0.0001220703125,ok,
4,2048,2048,4096,25169920,64,64,4,2,2.997119903564453,0.9748640060424805,3.0743979519065876,0.9364834308988582,0.0001220703125,ok,
4,2048,2048,4096,25169920,128,64,8,2,2.997119903564453,0.9625119864940643,3.113852030540854,0.9485014232018578,0.0001220703125,ok,
4,2048,8192,10240,75501568,32,16,4,2,7.206640005111694,8.942320346832275,0.8059026880718462,0.28259689373743063,6.103515625e-05,ok,
4,2048,8192,10240,75501568,32,32,2,2,7.206640005111694,4.695232152938843,1.5348847022614014,0.5382208739642571,6.103515625e-05,ok,
4,2048,8192,10240,75501568,32,32,4,2,7.206640005111694,5.490015983581543,1.3126810607954316,0.4603032050138456,6.103515625e-05,ok,
4,2048,8192,10240,75501568,64,32,4,2,7.206640005111694,2.527071952819824,2.851774757370953,1.0,6.103515625e-05,ok,
4,2048,8192,10240,75501568,64,64,4,2,7.206640005111694,2.708608031272888,2.6606433717635376,0.932978091936118,6.103515625e-05,ok,
4,2048,8192,10240,75501568,128,64,8,2,7.206640005111694,2.6911840438842773,2.677869624520405,0.9390186295740723,6.103515625e-05,ok,
4,2048,16384,18432,142610432,32,16,4,2,12.672991752624512,16.727567672729492,0.7576111482893566,0.28119712480970777,3.0517578125e-05,ok,
4,2048,16384,18432,142610432,32,32,2,2,12.672991752624512,8.812368392944336,1.4380914627639945,0.5337661483146146,3.0517578125e-05,ok,
4,2048,16384,18432,142610432,32,32,4,2,12.672991752624512,10.260623931884766,1.235109271790319,0.4584266966470255,3.0517578125e-05,ok,
4,2048,16384,18432,142610432,64,32,4,2,12.672991752624512,4.703743934631348,2.6942350452624604,1.0,3.0517578125e-05,ok,
4,2048,16384,18432,142610432,64,64,4,2,12.672991752624512,5.027584075927734,2.520692157750933,0.9355873245666948,3.0517578125e-05,ok,
4,2048,16384,18432,142610432,128,64,8,2,12.672991752624512,4.992480039596558,2.5384161082492014,0.9421657968233874,3.0517578125e-05,ok,
8,128,0,128,66048,32,16,4,2,0.8845919966697693,0.06096000038087368,14.511023476753648,0.8858267890964738,0.0009765625,ok,
8,128,0,128,66048,32,32,2,2,0.8845919966697693,0.05633600056171417,15.702073058962162,0.9585345225484011,0.0009765625,ok,
8,128,0,128,66048,32,32,4,2,0.8845919966697693,0.05563199892640114,15.900776778487653,0.9706644097428343,0.0009765625,ok,
8,128,0,128,66048,64,32,4,2,0.8845919966697693,0.05400000140070915,16.381332846746044,1.0,0.0009765625,ok,
8,128,0,128,66048,64,64,4,2,0.8845919966697693,0.05417599901556969,16.328116006048095,0.9967513729684994,0.0009765625,ok,
8,128,0,128,66048,128,64,8,2,0.8845919966697693,0.05459200032055378,16.203692692621892,0.9891559401309986,0.0009765625,ok,
8,128,2048,2176,2163200,32,16,4,2,1.4178560376167297,0.29686400294303894,4.776113046918599,0.5488843203408297,0.0001220703125,ok,
8,128,2048,2176,2163200,32,32,2,2,1.4178560376167297,0.21777600049972534,6.5106165709867465,0.7482183349641115,0.0001220703125,ok,
8,128,2048,2176,2163200,32,32,4,2,1.4178560376167297,0.2041120007634163,6.94646092495144,0.7983067917594634,0.0001220703125,ok,
8,128,2048,2176,2163200,64,32,4,2,1.4178560376167297,0.162943996489048,8.701492955661172,1.0,0.0001220703125,ok,
8,128,2048,2176,2163200,64,64,4,2,1.4178560376167297,0.15111999958753586,9.382318961663577,1.0782424360361589,0.0001220703125,ok,
8,128,2048,2176,2163200,128,64,8,2,1.4178560376167297,0.1499359980225563,9.456408443044,1.0867570072434158,0.0001220703125,ok,
8,128,8192,8320,8454656,32,16,4,2,4.798415899276733,1.0715839862823486,4.47787197336151,0.5128706740097838,6.103515625e-05,ok,
8,128,8192,8320,8454656,32,32,2,2,4.798415899276733,0.7203679978847504,6.661062003540611,0.7629211776709791,6.103515625e-05,ok,
8,128,8192,8320,8454656,32,32,4,2,4.798415899276733,0.6696960031986237,7.165065755743479,0.8206469781479631,6.103515625e-05,ok,
8,128,8192,8320,8454656,64,32,4,2,4.798415899276733,0.5495840013027191,8.730996331593891,1.0,6.103515625e-05,ok,
8,128,8192,8320,8454656,64,64,4,2,4.798415899276733,0.45267200469970703,10.60020467238724,1.2140887786230594,6.103515625e-05,ok,
8,128,8192,8320,8454656,128,64,8,2,4.798415899276733,0.44841599464416504,10.70081343348258,1.2256119493213766,6.103515625e-05,ok,
8,128,16384,16512,16843264,32,16,4,2,9.0032639503479,2.0487359762191772,4.394545736909887,0.49996878280823576,3.0517578125e-05,ok,
8,128,16384,16512,16843264,32,32,2,2,9.0032639503479,1.3577760457992554,6.6308902548417885,0.7543983674588896,3.0517578125e-05,ok,
8,128,16384,16512,16843264,32,32,4,2,9.0032639503479,1.2639679908752441,7.123015784690499,0.8103876361745977,3.0517578125e-05,ok,
8,128,16384,16512,16843264,64,32,4,2,9.0032639503479,1.0243040323257446,8.789640249590194,1.0,3.0517578125e-05,ok,
8,128,16384,16512,16843264,64,64,4,2,9.0032639503479,0.8446719944477081,10.658887721540617,1.2126648439380183,3.0517578125e-05,ok,
