batch_size,query_length,prefix_length,context_length,attention_pairs,block_m,block_n,num_warps,num_stages,sdpa_median_ms,triton_median_ms,speedup_vs_sdpa,speedup_vs_production,max_abs_error,status,error
1,1024,2048,3072,2621952,64,32,4,2,0.3521919995546341,0.19361599534749985,1.8190232626313947,1.0,0.0001220703125,ok,
1,1024,2048,3072,2621952,64,64,4,2,0.3521919995546341,0.17844799906015396,1.9736393874380842,1.0849995313325582,0.0001220703125,ok,
1,1024,2048,3072,2621952,128,64,8,2,0.3521919995546341,0.1796800047159195,1.9601068027099744,1.0775600526815081,0.0001220703125,ok,
1,1024,8192,9216,8913408,32,16,4,2,0.7784959971904755,0.948384016752243,0.8208657921676581,0.49060295004598475,6.103515625e-05,ok,
1,1024,8192,9216,8913408,32,32,2,2,0.7784959971904755,0.6625919938087463,1.1749251492090684,0.7022119203713344,6.103515625e-05,ok,
1,1024,8192,9216,8913408,32,32,4,2,0.7784959971904755,0.6420000195503235,1.2126105505974252,0.7247351748073271,6.103515625e-05,ok,
1,1024,8192,9216,8913408,64,32,4,2,0.7784959971904755,0.4652799963951111,1.6731774484656428,1.0,6.103515625e-05,ok,
1,1024,8192,9216,8913408,64,64,4,2,0.7784959971904755,0.4227520078420639,1.8414956824553135,1.1005979575830547,6.103515625e-05,ok,
1,1024,8192,9216,8913408,128,64,8,2,0.7784959971904755,0.4198880046606064,1.8540562925100237,1.108104997596192,6.103515625e-05,ok,
1,1024,16384,17408,17302016,32,16,4,2,1.4197759628295898,1.7534080147743225,0.8097236643533458,0.4921068058409837,6.103515625e-05,ok,
1,1024,16384,17408,17302016,32,32,2,2,1.4197759628295898,1.230783998966217,1.1535541281184305,0.7010686019734779,6.103515625e-05,ok,
1,1024,16384,17408,17302016,32,32,4,2,1.4197759628295898,1.1773280501365662,1.2059306347664958,0.7329002459310154,6.103515625e-05,ok,
1,1024,16384,17408,17302016,64,32,4,2,1.4197759628295898,0.8628640174865723,1.6454226089589883,1.0,6.103515625e-05,ok,
1,1024,16384,17408,17302016,64,64,4,2,1.4197759628295898,0.779119998216629,1.8222815048765193,1.107485393086597,6.103515625e-05,ok,
1,1024,16384,17408,17302016,128,64,8,2,1.4197759628295898,0.7725119888782501,1.8378691635468587,1.1169587396818534,6.103515625e-05,ok,
1,2048,0,2048,2098176,32,16,4,2,0.43060800433158875,0.3379039913415909,1.2743501567469866,0.4711870996187085,0.00048828125,ok,
1,2048,0,2048,2098176,32,32,2,2,0.43060800433158875,0.2333120033144951,1.845631592949578,0.6824166753873041,0.00048828125,ok,
1,2048,0,2048,2098176,32,32,4,2,0.43060800433158875,0.23340799659490585,1.8448725434156217,0.6821360191277367,0.00048828125,ok,
1,2048,0,2048,2098176,64,32,4,2,0.43060800433158875,0.1592160016298294,2.7045523058212106,1.0,0.00048828125,ok,
1,2048,0,2048,2098176,64,64,4,2,0.43060800433158875,0.16012799739837646,2.6891487517969463,0.9943045826878223,0.00048828125,ok,
1,2048,0,2048,2098176,128,64,8,2,0.43060800433158875,0.17187200486660004,2.5053993212321513,0.9263637888753686,0.00048828125,ok,
1,2048,128,2176,2360320,32,16,4,2,0.4445279985666275,0.36084799468517303,1.231898209534079,0.46836342220107374,0.00048828125,ok,
1,2048,128,2176,2360320,32,32,2,2,0.4445279985666275,0.25092799961566925,1.7715360551532044,0.6735318575208885,0.00048828125,ok,
1,2048,128,2176,2360320,32,32,4,2,0.4445279985666275,0.2497279942035675,1.780048728554907,0.6767683463928136,0.00048828125,ok,
1,2048,128,2176,2360320,64,32,4,2,0.4445279985666275,0.16900800168514252,2.6302186531663247,1.0,0.00048828125,ok,
1,2048,128,2176,2360320,64,64,4,2,0.4445279985666275,0.16859199851751328,2.6367087553117186,1.0024675143025013,0.00048828125,ok,
1,2048,128,2176,2360320,128,64,8,2,0.4445279985666275,0.18264000117778778,2.4339027359833914,0.9253613698820806,0.00048828125,ok,
1,2048,512,2560,3146752,32,16,4,2,0.49352000653743744,0.44040000438690186,1.120617624026789,0.43375112638431246,0.000244140625,ok,
1,2048,512,2560,3146752,32,32,2,2,0.49352000653743744,0.29996800422668457,1.645242157775222,0.636814577791166,0.000244140625,ok,
1,2048,512,2560,3146752,32,32,4,2,0.49352000653743744,0.2969280034303665,1.6620864345426225,0.6433343967413044,0.000244140625,ok,
1,2048,512,2560,3146752,64,32,4,2,0.49352000653743744,0.19102399796247482,2.583549772811192,1.0,0.000244140625,ok,
1,2048,512,2560,3146752,64,64,4,2,0.49352000653743744,0.19950400292873383,2.473734858912736,0.9574945623056585,0.000244140625,ok,
1,2048,512,2560,3146752,128,64,8,2,0.49352000653743744,0.21275199949741364,2.319696208276703,0.8978716929276006,0.000244140625,ok,
1,2048,2048,4096,6292480,32,16,4,2,0.7007040083408356,0.7506559789180756,0.933455574883669,0.37439253909675047,0.0001220703125,ok,
1,2048,2048,4096,6292480,32,32,2,2,0.7007040083408356,0.5158080160617828,1.358458935343312,0.5448538781561558,0.0001220703125,ok,
