component,split,shape,features,baseline_action,selected_action,oracle_action,baseline_ms,selected_ms,oracle_ms,speedup_vs_baseline,oracle_regret,oracle_margin,robust_winner
paged-prefill,train,2x512x2048,"{""attention_pairs"": 2359808, ""batch_size"": 2, ""context_length"": 2560, ""prefix_length"": 2048, ""query_length"": 512, ""total_query_tokens"": 1024}",tile-64x32x4x2,tile-64x64x4x2,tile-128x64x8x2,0.18268799781799316,0.1690399944782257,0.1679999977350235,1.0807383091906424,1.0061904568882347,1.0061904568882347,False
paged-prefill,train,2x512x8192,"{""attention_pairs"": 8651264, ""batch_size"": 2, ""context_length"": 8704, ""prefix_length"": 8192, ""query_length"": 512, ""total_query_tokens"": 1024}",tile-64x32x4x2,tile-64x64x4x2,tile-128x64x8x2,0.5113760232925415,0.4646560102701187,0.459632009267807,1.1005475276113679,1.0109304854775343,1.0109304854775343,False
paged-prefill,train,2x512x16384,"{""attention_pairs"": 17039872, ""batch_size"": 2, ""context_length"": 16896, ""prefix_length"": 16384, ""query_length"": 512, ""total_query_tokens"": 1024}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.9921920001506805,0.8588320016860962,0.8588320016860962,1.155280658152894,1.0,1.0172699896799249,False
paged-prefill,train,2x768x0,"{""attention_pairs"": 590592, ""batch_size"": 2, ""context_length"": 768, ""prefix_length"": 0, ""query_length"": 768, ""total_query_tokens"": 1536}",tile-64x32x4x2,tile-64x32x4x2,tile-64x64x4x2,0.09398400038480759,0.09398400038480759,0.08740799874067307,1.0,1.0752334081420234,1.0585758947358281,True
paged-prefill,train,2x768x2048,"{""attention_pairs"": 3736320, ""batch_size"": 2, ""context_length"": 2816, ""prefix_length"": 2048, ""query_length"": 768, ""total_query_tokens"": 1536}",tile-64x32x4x2,tile-64x32x4x2,tile-64x32x4x2,0.22947200387716293,0.22947200387716293,0.22947200387716293,1.0,1.0,1.1150466809036115,True
paged-prefill,train,2x768x8192,"{""attention_pairs"": 13173504, ""batch_size"": 2, ""context_length"": 8960, ""prefix_length"": 8192, ""query_length"": 768, ""total_query_tokens"": 1536}",tile-64x32x4x2,tile-64x32x4x2,tile-64x32x4x2,0.6439839899539948,0.6439839899539948,0.6439839899539948,1.0,1.0,1.230987114941761,True
paged-prefill,train,2x768x16384,"{""attention_pairs"": 25756416, ""batch_size"": 2, ""context_length"": 17152, ""prefix_length"": 16384, ""query_length"": 768, ""total_query_tokens"": 1536}",tile-64x32x4x2,tile-64x32x4x2,tile-64x32x4x2,1.17495995759964,1.17495995759964,1.17495995759964,1.0,1.0,1.3091441663301215,True
paged-prefill,train,2x1024x0,"{""attention_pairs"": 1049600, ""batch_size"": 2, ""context_length"": 1024, ""prefix_length"": 0, ""query_length"": 1024, ""total_query_tokens"": 2048}",tile-64x32x4x2,tile-64x32x4x2,tile-64x32x4x2,0.10566399991512299,0.10566399991512299,0.10566399991512299,1.0,1.0,1.012416741186105,False
paged-prefill,train,2x1024x2048,"{""attention_pairs"": 5243904, ""batch_size"": 2, ""context_length"": 3072, ""prefix_length"": 2048, ""query_length"": 1024, ""total_query_tokens"": 2048}",tile-64x32x4x2,tile-64x32x4x2,tile-64x32x4x2,0.241007998585701,0.241007998585701,0.241007998585701,1.0,1.0,1.1597291491601867,True
paged-prefill,train,2x1024x8192,"{""attention_pairs"": 17826816, ""batch_size"": 2, ""context_length"": 9216, ""prefix_length"": 8192, ""query_length"": 1024, ""total_query_tokens"": 2048}",tile-64x32x4x2,tile-64x32x4x2,tile-64x32x4x2,0.6575520038604736,0.6575520038604736,0.6575520038604736,1.0,1.0,1.2129108950667755,True
paged-prefill,train,2x1024x16384,"{""attention_pairs"": 34604032, ""batch_size"": 2, ""context_length"": 17408, ""prefix_length"": 16384, ""query_length"": 1024, ""total_query_tokens"": 2048}",tile-64x32x4x2,tile-64x32x4x2,tile-64x32x4x2,1.2006400227546692,1.2006400227546692,1.2006400227546692,1.0,1.0,1.299653479500007,True
paged-prefill,train,2x1536x0,"{""attention_pairs"": 2360832, ""batch_size"": 2, ""context_length"": 1536, ""prefix_length"": 0, ""query_length"": 1536, ""total_query_tokens"": 3072}",tile-64x32x4x2,tile-64x32x4x2,tile-64x64x4x2,0.1647999957203865,0.1647999957203865,0.16332800686359406,1.0,1.009012470580271,1.009012470580271,False
paged-prefill,train,2x1536x2048,"{""attention_pairs"": 8652288, ""batch_size"": 2, ""context_length"": 3584, ""prefix_length"": 2048, ""query_length"": 1536, ""total_query_tokens"": 3072}",tile-64x32x4x2,tile-64x32x4x2,tile-64x32x4x2,0.4065439999103546,0.4065439999103546,0.4065439999103546,1.0,1.0,1.0550986034889647,True
paged-prefill,train,2x1536x16384,"{""attention_pairs"": 52692480, ""batch_size"": 2, ""context_length"": 17920, ""prefix_length"": 16384, ""query_length"": 1536, ""total_query_tokens"": 3072}",tile-64x32x4x2,tile-64x32x4x2,tile-64x32x4x2,2.1138240098953247,2.1138240098953247,2.1138240098953247,1.0,1.0,1.1206231138310587,True
paged-prefill,train,2x2048x0,"{""attention_pairs"": 4196352, ""batch_size"": 2, ""context_length"": 2048, ""prefix_length"": 0, ""query_length"": 2048, ""total_query_tokens"": 4096}",tile-64x32x4x2,tile-64x32x4x2,tile-64x32x4x2,0.23151999711990356,0.23151999711990356,0.23151999711990356,1.0,1.0,1.0058742512410983,False
paged-prefill,train,2x2048x2048,"{""attention_pairs"": 12584960, ""batch_size"": 2, ""context_length"": 4096, ""prefix_length"": 2048, ""query_length"": 2048, ""total_query_tokens"": 4096}",tile-64x32x4x2,tile-64x32x4x2,tile-64x32x4x2,0.5015359818935394,0.5015359818935394,0.5015359818935394,1.0,1.0,1.0411855184771541,True
paged-prefill,train,2x2048x16384,"{""attention_pairs"": 71305216, ""batch_size"": 2, ""context_length"": 18432, ""prefix_length"": 16384, ""query_length"": 2048, ""total_query_tokens"": 4096}",tile-64x32x4x2,tile-64x32x4x2,tile-64x32x4x2,2.379631996154785,2.379631996154785,2.379631996154785,1.0,1.0,1.0675936037832259,True
paged-prefill,train,4x128x0,"{""attention_pairs"": 33024, ""batch_size"": 4, ""context_length"": 128, ""prefix_length"": 0, ""query_length"": 128, ""total_query_tokens"": 512}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.0533440001308918,0.05273599922657013,0.05273599922657013,1.0115291435307694,1.0,1.0115291435307694,False
paged-prefill,train,4x128x2048,"{""attention_pairs"": 1081600, ""batch_size"": 4, ""context_length"": 2176, ""prefix_length"": 2048, ""query_length"": 128, ""total_query_tokens"": 512}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.14907199889421463,0.13755200058221817,0.13755200058221817,1.0837501327733192,1.0,1.0837501327733192,True
paged-prefill,train,4x128x8192,"{""attention_pairs"": 4227328, ""batch_size"": 4, ""context_length"": 8320, ""prefix_length"": 8192, ""query_length"": 128, ""total_query_tokens"": 512}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.5082719922065735,0.4037120044231415,0.4037120044231415,1.2589964792670367,1.0,1.1231768951096486,True
